Timestamp,LiquidCooling_NodeTemp_Min_NodeA_AreaB,LiquidCooling_NodeTemp_Min_NodeB_AreaB,AirDistribution_ReturnTemp_Avg_SystemB_AreaB,Power_ITLoad_kW_AreaB,AirDistribution_ReturnTemp_Avg_SystemA_AreaB,AirDistribution_SupplyTemp_Avg_SystemA_AreaB,AirDistribution_SupplyTemp_Avg_SystemB_AreaB,Humidity_Avg_SensorA_AreaB,Humidity_Avg_SensorB_AreaB,LiquidCooling_NodeTemp_Avg_NodeA_AreaB,LiquidCooling_NodeTemp_Avg_NodeB_AreaB,AirDistribution_ReturnTemp_Max_SystemA_AreaB,AirDistribution_ReturnTemp_Max_SystemB_AreaB,Power_TotalLoad_kW_AreaB,AirDistribution_SupplyTemp_Max_SystemA_AreaB,AirDistribution_SupplyTemp_Max_SystemB_AreaB,LiquidCooling_NodeTemp_Max_NodeA_AreaB,LiquidCooling_NodeTemp_Max_NodeB_AreaB,AirDistribution_ReturnTemp_Min_SystemA_AreaB,AirDistribution_ReturnTemp_Min_SystemB_AreaB,AirDistribution_SupplyTemp_Min_SystemB_AreaB,AirDistribution_SupplyTemp_Min_SystemA_AreaB
2026/02/01 11:12:07.850 AM -06:00,72.89031219,73.55815125,75.48531342,13.31671333,80.37837219,67.25823212,67.09682465,29,28,74.78998566,75.26512909,84.11251831,79.57393646,18.27285576,67.65670776,67.13910675,75.82437897,77.19815826,76.68764496,73.36713409,66.3852005,68.36972809
2026/02/01 11:12:07.850 AM -06:00,72.84021759,73.79373169,84.84116364,19.21909714,83.98061371,68.68497467,69.53445435,32,32,74.89671326,75.42917633,86.79293823,86.72323608,25.50357628,69.41693115,70.41653442,76.04148865,76.78294373,80.143013,83.212677,68.67758942,66.62387848
2026/02/01 1:26:31.620 PM -06:00,72.87120819,73.70140076,83.63202667,18.04044533,82.69503021,68.6396637,67.7698288,32,31,74.80539703,75.40129089,85.13726044,84.76708221,23.72555161,69.23349762,69.34780884,76.03355408,77.10738373,78.69695282,80.49838257,68.37770844,68.1619339
2026/02/01 1:26:31.620 PM -06:00,72.78411865,73.43868256,85.02417755,19.9290657,84.6268692,67.61965179,68.75421906,36,35,74.8629303,75.43041229,87.13526154,86.32615662,26.74846458,67.9751358,67.94589233,75.98888397,76.87206268,80.63711548,82.24291992,67.11532593,67.15480804
2026/02/01 3:40:55.390 PM -06:00,72.78740692,73.77615356,82.04665375,19.75968742,76.603508,66.58559418,67.50302887,35,35,74.88932037,75.4286499,79.59262085,86.579422,26.75966644,67.88049316,67.97341919,76.03656769,77.1054306,74.50197601,76.76631165,65.73648071,65.64474487
2026/02/01 3:40:55.390 PM -06:00,72.6978302,73.64490509,84.94187164,14.9180088,85.16338348,69.58049774,68.73124695,37,37,75.05921936,75.47576141,87.61804962,85.27835083,21.08242607,70.52204132,69.61406708,76.03803253,76.81544495,81.82292175,82.12309265,68.20950317,68.38546753
2026/02/01 5:55:19.160 PM -06:00,72.89385986,73.56219482,82.53713989,17.45518494,84.53507233,68.64498901,68.60477448,38,37,74.94954681,75.40538025,84.91046906,86.14814758,26.43793106,69.34538269,67.88876343,76.05292511,77.15380859,81.12679291,82.13231659,67.94187164,68.17844391
2026/02/01 5:55:19.160 PM -06:00,72.75676727,73.66814423,84.68401337,19.77339363,83.19099426,67.5580368,67.48223877,35,34,75.00032806,75.44110107,86.88233948,84.42936707,24.084795,68.00008392,69.10610199,76.41545868,76.82701874,79.39766693,78.06710052,66.91261292,67.15216827
2026/02/01 8:09:42.930 PM -06:00,72.91496277,73.62500763,76.8049469,19.7622757,82.09946442,68.22627258,66.64962006,35,34,75.03511047,75.43817902,85.24936676,81.24237061,25.45245361,67.99118805,67.21948242,76.6568985,76.98123169,80.41941071,74.21108246,65.79785156,67.8837204
2026/02/01 8:09:42.930 PM -06:00,73.01770782,73.47503662,84.98764801,14.16985512,84.53183746,67.42240906,68.96160889,33,32,74.87953949,75.36494446,87.03352356,86.96142578,20.26095581,69.13147736,70.05268097,75.99118042,76.69765472,77.63032532,81.02199554,68.31317139,66.91592407
2026/02/01 10:24:06.700 PM -06:00,73.24867249,73.71164703,85.79120636,19.69297791,85.37188721,69.29544067,69.40725708,33,33,75.01380157,75.45077515,89.39702606,88.11480713,23.84268761,71.68188477,70.95851135,76.01298523,77.13103485,79.34804535,81.39707947,68.8131485,68.61507416
2026/02/01 10:24:06.700 PM -06:00,72.80322266,72.73695374,83.16144562,18.55917549,82.99951935,67.08567047,67.07565308,36,35,74.73348236,75.3249588,84.60762787,84.59326172,26.60530853,67.63007355,67.38150024,75.93002319,76.75727081,81.13408661,79.36180115,66.24462891,66.43835449
2026/02/02 12:38:30.470 AM -06:00,72.93008423,72.99266815,84.22651672,19.57328796,84.62875366,66.61646271,67.1957016,36,35,74.84101105,75.42453766,86.80700684,85.94329071,25.62342453,67.42182159,67.70829773,76.02597046,77.18495178,81.32299805,80.38698578,67.80833435,65.7665329
2026/02/02 12:38:30.470 AM -06:00,72.67423248,72.67237091,77.66149902,11.65272999,74.8218689,68.6288147,68.40884399,38,38,74.75169373,75.3457489,76.47061157,80.28420258,16.02278137,69.16840363,69.70517731,75.86542511,76.52746582,72.81251526,73.83672333,65.89196777,68.33146667
2026/02/02 2:52:54.240 AM -06:00,72.88191223,73.67256927,79.23760223,13.5675354,78.56381226,68.53264618,68.19113922,39,37,74.85314178,75.24884033,79.61364746,81.18444061,17.71177101,69.11467743,68.84771729,75.86269379,76.54367828,77.51229095,76.73679352,67.02346802,68.05199432
2026/02/02 2:52:54.240 AM -06:00,72.93234253,70.84281158,82.12082672,16.61022186,81.08306885,67.94396973,67.99464417,44,43,74.79055786,75.41040802,83.41423798,83.22483063,21.62747002,68.10067749,68.22894287,75.92790985,77.00023651,80.02171326,81.44683838,67.89177704,67.52850342
2026/02/02 5:07:18.010 AM -06:00,72.72353363,71.14154053,82.02646637,16.51179695,81.13725281,67.85623932,68.1095047,45,44,74.78947449,75.30185699,82.66078949,83.30229187,21.58838844,68.71968842,68.58574677,75.90364075,77.04307556,79.72468567,80.1264801,67.84551239,67.84854889
2026/02/02 5:07:18.010 AM -06:00,72.71546173,71.54592896,81.81061554,15.92091942,80.76065826,68.09145355,67.95706177,48,48,74.77410889,75.36143494,81.92638397,82.95412445,20.85780525,68.09703827,68.18222809,75.86534882,76.8015213,78.61019897,79.67945862,67.28175354,67.5632019
2026/02/02 7:21:41.780 AM -06:00,72.66970825,71.78494263,81.17301178,15.93875027,80.70714569,68.42251587,68.33890533,48,49,74.81586456,75.31978607,82.58835602,82.49526978,0,68.9925766,68.77179718,75.83466339,76.65939331,79.6419754,79.6076355,67.81822968,67.98298645
2026/02/02 7:21:41.780 AM -06:00,72.74266052,71.32698059,79.12775421,0,79.12213898,67.7882309,67.65411377,51,51,74.81586456,75.35912323,80.85720825,81.02659607,21.44668007,68.12373352,67.94594574,75.83466339,77.4919281,77.37232971,77.16836548,67.06472015,67.405159
2026/02/02 9:36:05.550 AM -06:00,72.65587616,71.11997223,78.65422058,5.402431011,79.17993927,68.64170074,68.77924347,51,51,74.80126953,75.25070953,80.90176392,80.89164734,18.55536461,69.5725174,68.14831543,75.86392212,76.61488342,77.04561615,76.85253906,68.04183197,68.075737
2026/02/02 9:36:05.550 AM -06:00,73.53401184,73.86488342,82.29737091,16.46528816,81.84762573,67.33102417,67.54238892,44,44,74.99082947,75.27030182,83.88651276,83.69833374,22.69818497,67.76576996,69.9731369,76.54402161,77.16526794,79.75892639,81.52988434,66.67331696,66.47936249
2026/02/02 11:50:29.320 AM -06:00,73.27469635,73.80086517,81.35770416,16.96001244,79.60160065,67.58141327,67.65246582,45,43,74.93199921,75.35617065,83.69042206,82.39945221,23.70214272,68.8078537,68.17736053,76.12349701,76.61431885,76.49677277,80.11369324,67.12928009,67.82750702
2026/02/02 11:50:29.320 AM -06:00,73.61364746,74.20652771,82.37198639,0.15485701,82.04521942,68.18325043,68.03379822,38,37,75.09387207,75.55220032,81.32672882,83.16260529,0,68.02648926,68.61186218,76.3738327,77.42318726,81.28608704,81.8091507,67.829216,66.99331665
2026/02/02 2:04:53.090 PM -06:00,73.68370819,74.37413025,83.09511566,0.139770687,82.40702057,68.56235504,68.77631378,35,35,75.00500488,75.48321533,83.86070251,83.59960938,0,69.14505768,69.23927307,76.33204651,77.44628906,81.91495514,82.13837433,68.30146027,68.20961761
2026/02/02 2:04:53.090 PM -06:00,72.99837494,73.39338684,82.22011566,17.15827179,81.22979736,67.65823364,67.77939606,40,40,75.13787079,75.55250549,82.09599304,82.77709961,24.31995964,67.79407501,67.95504761,76.97027588,76.66051483,79.77507782,81.22057343,67.19783783,67.39523315
2026/02/02 4:19:16.860 PM -06:00,73.1408844,73.60729218,82.20832825,17.13931084,81.3588028,67.86928558,67.91747284,40,41,74.8564682,75.30776215,82.37077332,83.07537842,24.2501564,68.14217377,68.09983826,76.58459473,76.63561249,79.6628952,81.34677887,67.91661072,67.53838348
2026/02/02 4:19:16.860 PM -06:00,73.31921387,73.24313354,82.49585724,0.141200274,82.35339355,68.0766983,68.13622284,46,45,74.77169037,75.42195892,83.39969635,83.35799408,1.452080011,68.68837738,68.62458801,76.67569733,77.14668274,81.66151428,80.6222229,67.58351135,67.89135742
2026/02/02 6:33:40.630 PM -06:00,73.23427582,73.50026703,82.22518158,0,81.66136169,67.88006592,67.95561981,46,46,74.7725296,75.42012787,82.87197113,83.00469208,24.13253784,68.76157379,68.17550659,76.56253052,76.65459442,80.069664,80.60583496,67.55515289,67.54044342
2026/02/02 6:33:40.630 PM -06:00,73.68212128,73.15731049,82.62032318,17.23925972,82.74536896,68.35141754,68.37477875,45,44,75.00583649,75.32328033,84.13738251,83.35464478,1.355762124,68.04490662,68.74378967,76.69345856,76.99895477,81.86360168,80.98001862,68.07382202,68.10835266
2026/02/02 8:48:04.400 PM -06:00,73.67388153,73.54178619,82.12366486,0,82.03627777,68.16805267,68.36869812,45,45,74.93344116,75.27049255,83.24285126,83.87402344,0,67.95890808,68.85082245,76.96884155,76.87036896,80.06209564,80.46688843,67.96059418,67.86924744
2026/02/02 8:48:04.400 PM -06:00,73.27006531,73.16137695,83.24138641,17.75524521,82.88776398,67.64669037,67.85857391,49,49,74.73132324,75.44330597,84.05351257,83.31351471,25.20505524,68.70491028,68.11766815,76.56768036,76.62692261,81.92140198,81.33670807,67.11251068,67.10716248
2026/02/02 11:02:28.170 PM -06:00,73.64530182,73.17610168,82.88318634,17.59658051,82.65979004,67.48951721,68.28928375,50,50,74.82089233,75.3634491,82.16927338,83.59161377,24.50229263,67.88677216,68.08844757,76.79456329,77.08667755,81.81332397,80.82746887,68.03929901,67.15660095
2026/02/02 11:02:28.170 PM -06:00,73.57839966,73.45413208,82.52341461,15.84698772,79.44249725,68.58299255,67.76869965,52,51,74.82449341,75.34063721,84.51498413,83.17379761,22.21191597,69.69462585,68.77533722,76.41677094,76.70071411,76.83276367,81.28186798,67.34343719,67.93616486
2026/02/03 1:16:51.940 AM -06:00,73.61724854,73.20207214,82.17012787,16.90365219,81.40990448,68.13074493,67.62178802,51,52,74.76803589,75.29216766,83.53443909,82.75382233,23.77731133,67.99565887,68.04039764,76.64764404,76.84931183,79.9655304,80.84381866,67.78979492,67.08946991
2026/02/03 1:16:51.940 AM -06:00,71.16065216,73.58662415,79.33770752,13.7937851,78.92485046,67.74032593,67.98133087,52,51,74.6612854,75.35489655,80.96117401,80.93073273,19.91081238,68.84042358,68.61109161,75.95281982,76.50914001,76.84364319,76.77715302,66.67311096,67.97888184
2026/02/03 3:31:15.710 AM -06:00,71.09853363,73.67082214,79.41122437,14.62594128,80.48708344,67.9385376,67.99108124,51,51,74.64586639,75.4156723,82.0340271,81.02944183,20.38101578,68.85105896,68.09014893,75.92089081,76.62301636,77.88385773,77.64094543,66.8245163,67.55051422
2026/02/03 3:31:15.710 AM -06:00,71.15766907,73.24084473,79.48253632,14.93953228,80.12404633,68.11682129,67.92024994,52,52,74.62577057,75.34365082,82.94396973,81.43712616,19.86559296,68.12002563,68.8223114,75.97014618,76.80252075,77.27182007,76.60928345,67.49664307,67.95180511
2026/02/03 5:45:39.480 AM -06:00,71.03500366,73.67316437,79.5256424,14.9673481,80.10973358,67.96387482,67.91977692,52,50,74.58422852,75.3677063,82.31632233,80.98786163,20.25198364,68.69798279,68.52642059,75.88439941,76.56300354,77.72373962,77.64841461,66.95350647,67.89238739
2026/02/03 5:45:39.480 AM -06:00,70.88307953,73.26864624,79.26578522,14.47517109,80.42455292,68.05295563,67.80290985,49,49,74.65758514,75.39801025,82.78999329,81.38274384,19.23472214,68.13581848,68.05363464,76.01357269,76.8292923,77.32539368,74.55731964,67.47151184,67.54136658
2026/02/03 8:00:03.250 AM -06:00,70.88577271,71.00935364,78.65522003,14.60112095,80.28784943,65.20491791,67.81808472,51,51,73.75429535,74.42149353,82.62718201,81.14437103,19.39709473,66.81090546,65.22106934,74.80297852,78.72989655,77.30970764,75.05993652,67.22388458,63.61852264
2026/02/03 8:00:03.250 AM -06:00,68.68340302,74.75637817,65.59497833,0.010156797,66.29557037,68.80905914,64.25624847,45,46,75.2599411,75.56097412,67.47902679,66.35662079,0.430434823,69.59537506,69.33161926,76.15400696,75.63230896,64.9311142,62.76875305,62.09861755,68.22467804
2026/02/03 10:14:27.020 AM -06:00,69.16421509,74.71108246,68.29428101,0.019178305,68.80609131,68.65018463,67.73390198,45,47,,,,,0,,69.17208862,,76.75224304,68.34975433,67.27672577,66.87374878,67.88144684
2026/02/03 10:14:27.020 AM -06:00,73.63728333,75.11925507,68.29428101,0,68.80609131,68.65018463,67.73390198,43,45,,,,,0.099639796,,69.17208862,,76.75224304,68.34975433,67.27672577,66.87374878,67.88144684
2026/02/03 12:28:50.790 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 12:28:50.790 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 2:43:14.560 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 2:43:14.560 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 4:57:38.330 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 4:57:38.330 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 7:12:02.100 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 7:12:02.100 PM -06:00,,,,0,,,,,,,,,,0,,,,,,,,
2026/02/03 9:26:25.870 PM -06:00,76.00840759,75.50371552,74.22283173,0,74.70703125,74.13967133,73.25666809,33,36,76.96131134,76.87860107,75.68416595,75.67686462,0,75.02073669,74.02111053,77.52082825,76.37770844,74.18682861,72.75839233,71.07686615,73.48153687
2026/02/03 9:26:25.870 PM -06:00,67.90592957,73.56265259,64.22671509,1.857960343,64.64048767,64.39809418,64.19366455,37,33,74.08724976,74.80799866,65.01158142,64.97969818,723.805603,65.11344147,65.60494232,75.54554749,78.82792664,63.76737976,62.44667053,62.04475403,63.50482941
2026/02/03 11:40:49.640 PM -06:00,67.36045837,73.94329071,67.847435,1.881528258,68.97093201,67.55316925,67.01712799,34,34,74.40719604,75.88777924,71.39744568,69.59181213,505.2764282,72.01863861,73.47027588,75.47370148,79.52838135,67.90953827,64.47755432,63.49416351,67.09072113
2026/02/03 11:40:49.640 PM -06:00,68.74835205,73.06941986,76.51145172,11.26012611,79.24785614,70.57991791,70.9474411,36,36,74.93838501,76.55005646,83.6098938,79.3962326,1247.048096,67.81130981,68.09752655,76.18036652,85.93122864,76.65932465,74.60953522,69.05974579,69.5080719
2026/02/04 1:55:13.410 AM -06:00,67.93428802,73.8235321,85.90063477,17.10739899,84.11994171,68.68358612,69.02005768,35,35,74.97258759,76.94857025,85.63896942,86.88005066,2115.704102,69.74242401,69.64971161,77.60382843,87.33453369,82.69255829,85.2091217,68.79283142,68.36315918
2026/02/04 1:55:13.410 AM -06:00,73.57544708,73.32859802,74.99839783,8.937450409,74.13746643,66.73731232,67.00847626,38,37,74.64268494,76.46690369,75.09742737,76.64041138,1168.095581,67.26233673,67.96616364,76.00969696,83.93625641,71.9651947,73.15527344,66.03598022,65.83685303
2026/02/04 4:09:37.180 AM -06:00,74.15248871,73.86426544,79.62770081,12.0768013,78.65572357,68.34046173,68.21678925,37,36,75.09253693,77.62805176,82.10629272,83.69511414,1188.263062,69.19091034,69.36492157,77.20336914,90.40341187,74.66439056,79.39485931,67.29034424,68.05088806
2026/02/04 4:09:37.180 AM -06:00,73.31167603,73.22400665,81.35089111,13.49550056,77.07852936,67.75344086,67.94521332,39,38,74.96717834,75.91570282,79.05928802,83.01148224,1363.666626,67.94248962,68.10643768,76.07193756,79.31634521,72.83000183,76.45207977,67.96803284,67.40020752
2026/02/04 6:24:00.950 AM -06:00,73.89284515,73.11287689,80.54924774,13.41196251,77.08324432,67.80114746,67.93487549,38,37,74.96871185,75.73700714,79.48144531,82.94387054,1253.587158,67.93198395,68.61923981,76.25507355,78.44094849,73.07576752,76.33786011,67.48839569,67.51901245
2026/02/04 6:24:00.950 AM -06:00,73.28896332,73.47315979,81.38069153,15.05950451,79.48987579,68.42247009,68.08670044,40,40,75.04853821,75.76918793,82.54087067,83.56175232,18.62703514,69.06004333,68.22686005,76.67723846,77.80164337,77.89060211,79.52397156,67.81587219,67.94761658
2026/02/04 8:38:24.720 AM -06:00,73.25496674,73.68971252,81.14138794,14.79551601,78.1199646,68.29180145,68.3324585,41,39,75.00210571,75.79944611,81.87484741,83.84471893,18.86424637,68.8735199,68.8870697,76.85035706,77.72071075,76.88289642,79.07122803,68.05080414,68.02148438
2026/02/04 8:38:24.720 AM -06:00,73.93807983,73.30303192,80.55059052,5.887023449,78.84589386,67.50953674,67.62891388,45,44,75.11102295,75.58911133,79.99123383,82.49954224,20.47833824,67.79576874,68.06402588,76.43776703,78.15863037,78.04725647,77.07402039,67.06585693,67.12918091
2026/02/04 10:52:48.490 AM -06:00,73.78868103,73.62049866,82.85174561,14.94689846,79.27242279,67.11904907,66.48176575,46,45,75.15209198,75.80312347,82.84294891,85.15024567,2500.563477,67.63007355,66.87992859,77.44495392,78.24680328,78.19296265,80.48178864,65.62676239,66.0165863
2026/02/04 10:52:48.490 AM -06:00,74.13090515,73.15074158,75.2600708,0,75.29016113,68.88604736,68.71747589,43,42,74.92357635,75.43763733,76.13089752,77.54792786,0.24098675,69.38333893,69.44612885,75.94676971,77.3091507,73.63044739,73.38485718,68.10774994,68.4743042
2026/02/04 1:07:12.260 PM -06:00,73.72329712,73.38893127,76.89148712,0,76.39945984,67.5577774,67.44277954,42,42,74.96990967,75.3768692,77.25376892,78.50850677,0.418961048,67.83913422,67.82819366,76.41091919,77.28374481,74.50753784,74.95236969,66.80806732,67.17761993
2026/02/04 1:07:12.260 PM -06:00,74.27826691,73.61212921,82.73040009,17.30576134,82.16158295,68.13677979,68.10482788,39,38,75.14637756,75.58044434,85.90863037,85.86087799,24.65815163,68.55064392,68.52010345,77.02404785,77.75617981,79.68063354,79.74742126,67.88996124,67.93093109
2026/02/04 3:21:36.030 PM -06:00,74.46195984,73.2631073,82.80998993,18.50905037,82.59642029,68.84971619,68.86518097,38,37,75.00758362,75.91326141,85.88092804,78.63728333,24.57916451,69.7800293,67.66462708,76.4360733,79.02993774,80.04701996,79.44680786,68.3683548,68.43032837
2026/02/04 3:21:36.030 PM -06:00,74.22930145,73.81374359,76.68065643,9.961484909,74.94355011,66.58912659,66.68808746,39,38,75.06632996,75.45949554,76.53676605,86.06568909,15.94240665,67.55633545,69.52961731,76.86492157,77.09724426,73.61938477,73.20966339,65.40219116,65.866745
2026/02/04 5:35:59.800 PM -06:00,74.0803299,73.77041626,83.66304016,18.54100609,83.61399078,69.53170776,69.24849701,37,38,75.22651672,75.62342072,86.78321075,87.45181274,24.80483627,67.08465576,67.01144409,76.73003387,77.3394165,80.95078278,80.13105011,68.23608398,68.90270996
2026/02/04 5:35:59.800 PM -06:00,74.63410187,73.36828613,74.11914825,9.384031296,73.69300842,66.4315567,66.46486664,38,36,74.93672943,75.26577759,74.54068756,75.30810547,13.26947308,70.36037445,70.04771423,76.1483078,76.92888641,72.64591217,72.47851563,65.32538605,65.84304047
2026/02/04 7:50:23.570 PM -06:00,74.67093658,73.86766815,74.77841949,9.353364944,74.59243774,69.49533844,69.30760956,38,37,75.29873657,75.57294464,75.56144714,76.28178406,13.18198586,70.1451416,69.85546112,76.24602509,77.42014313,74.04234314,73.59947205,68.46261597,68.64143372
2026/02/04 7:50:23.570 PM -06:00,74.18445587,73.43374634,83.74700928,18.47312737,83.99472046,66.77539825,66.76992798,40,39,74.88817596,75.3189621,87.37493134,88.295578,24.39673424,67.57615662,67.49858856,76.72353363,76.99259186,80.96466827,80.10073853,65.64811707,66.04129028
2026/02/04 10:04:47.340 PM -06:00,74.44421387,73.94259644,78.10198975,9.98827076,77.30596161,66.86979675,66.88692474,40,40,75.05075073,75.43322754,79.23170471,80.64674377,15.32860088,69.31698608,67.91967773,76.29216003,77.18215179,75.35694885,76.00977325,65.87394714,66.26235199
2026/02/04 10:04:47.340 PM -06:00,74.07079315,73.45480347,83.6252594,18.50945473,83.29671478,68.61083984,68.64008331,39,39,75.04118347,75.40502167,86.7143631,87.22479248,24.25036049,67.86704254,69.10480499,76.42388153,77.56652832,80.45207214,79.64215088,68.06954956,68.13256073
2026/02/05 12:19:11.110 AM -06:00,74.45856476,73.49467468,78.64116669,11.93787861,77.83244324,67.01705933,67.02219391,39,40,75.02318573,75.36347198,86.33833313,81.37839508,16.10907173,67.85339355,67.82330322,76.37733459,77.16233826,76.05740356,75.69321442,65.98284912,66.42047882
2026/02/05 12:19:11.110 AM -06:00,74.18453217,73.81062317,84.50682068,18.78675461,83.30143738,68.50215149,68.39696503,40,38,75.07527161,75.51753998,79.91216278,87.28094482,24.53825188,69.32227325,69.23634338,76.516716,77.46704102,80.85001373,80.44377899,68.06269836,68.10179901
2026/02/05 2:33:34.880 AM -06:00,74.07868958,73.94244385,84.39289093,18.77424049,83.0715332,68.14665222,68.27616119,39,38,75.0087204,75.45832825,85.63520813,87.1681366,24.34206581,68.6789093,68.73907471,76.33935547,77.23227692,80.70619202,80.26700592,67.30646515,67.32133484
2026/02/05 2:33:34.880 AM -06:00,74.33202362,73.30606842,82.72558594,16.94162941,81.66627502,67.70380402,67.81153107,40,39,75.11366272,75.55797577,83.51002502,85.24232483,22.44639206,67.86051178,68.11331177,76.5085907,77.44055176,79.40687561,79.06487274,67.90406036,67.93228149
2026/02/05 4:47:58.650 AM -06:00,74.35224915,73.70475006,83.2440033,17.0395298,82.17660522,67.92817688,67.98129272,39,39,74.97374725,75.51062012,83.79266357,85.46656799,22.33822823,68.03768158,68.70399475,76.39829254,77.39919281,79.50058746,79.16161346,67.60744476,67.6029892
2026/02/05 4:47:58.650 AM -06:00,74.14163971,73.72912598,83.49169922,17.88311386,82.71633911,68.14089966,68.23449707,40,39,75.0723114,75.39691925,85.7513504,85.82641602,23.15508652,69.08766937,68.13276672,76.55451965,77.33543396,80.02835846,80.58587646,67.98407745,68.00857544
2026/02/05 7:02:22.420 AM -06:00,74.07817841,73.68937683,83.01357269,17.68424225,82.36244202,75.7228241,67.92006683,39,38,75.13804626,75.50511932,85.09583282,85.33030701,22.32635689,67.95757294,68.11895752,76.55164337,77.27283478,79.17053223,80.01025391,69.26324463,69.21292877
2026/02/05 7:02:22.420 AM -06:00,74.48291779,73.83595276,88.92615509,17.06893539,88.95388031,67.58585358,75.29852295,39,39,75.05818176,75.44380188,98.29307556,97.15348816,23.31701088,86.37582397,83.48310089,76.44296265,77.61036682,82.84608459,84.32105255,67.13046265,67.01004791
